Fault_Type,Temperature,Vibration,Pressure,Voltage,Current,FFT_Feature1,FFT_Feature2,Anomaly_Score,Sensor_ID,Year,Month,Day,Hour,Minute,Fault_Status
2,0.5032389137710007,0.21589160331573504,0.3311338625639072,0.41032022135926594,0.5801172331446897,0.43113405819163786,0.9182771366597766,0.766339177782996,147,2015,1,17,16,42,1
3,0.6337049199947257,0.5939071685538159,0.5021392338526145,0.3916599047518061,0.6846581972462534,0.6307824970113602,0.39357703465159394,0.31552834324687495,102,2015,1,18,8,44,1
1,0.4538666420993228,0.7550407520344629,0.5443213878881479,0.5100013656893273,0.3189810977193943,0.7513831340117526,0.5047739104011373,0.8640742624755657,113,2015,1,19,18,56,1
2,0.3633304157909133,0.47963306701424807,0.5136571438345485,0.5093003141764874,0.5633972378297318,0.6769747231696965,0.22665395416870043,0.8692351238561777,197,2015,1,20,22,55,1
1,0.4807632720275269,0.42900398519397787,0.49374011850085675,0.5579912802977659,0.47561445701748684,0.9562938117931374,0.6388238813327687,0.22437369816869523,129,2015,1,21,22,50,1
1,0.49127242001782573,0.46197031349450374,0.33311967487225713,0.5719779486618711,0.3553669362036863,0.7704713389573397,0.9259611643144968,0.14605228734340253,178,2015,1,22,14,2,1
1,0.5260046184145742,0.42833044822602523,0.6007750207824751,0.6620569687186806,0.5732312226219127,0.3286167022719526,0.21804947520132462,0.2751385587963828,150,2015,1,23,20,31,1
3,0.4518168788418516,0.6569518053008214,0.43551338698732805,0.44286127747833165,0.37193366461527927,0.8211445576515395,0.8505393830240935,0.17808532126028181,192,2015,1,24,2,3,1
2,0.7975828012749551,0.4299961512671534,0.6330351925349202,0.6195035633854699,0.5167610825265897,0.12886941166954918,0.3955307476167789,0.9416112546960835,161,2015,1,25,17,50,1
2,0.45946776641096204,0.5989293368680804,0.5030403178724219,0.5726191463498483,0.3166783656680069,0.08048907817077627,0.7845589752513153,0.97857423300285,168,2015,1,26,2,53,1
1,0.5219435522194599,0.5386063264838409,0.7031035036625998,0.7009342520908407,0.20590250139840716,0.7161808899418045,0.4542057723410705,0.08716057254012138,165,2015,1,27,2,18,1
2,0.6649581233243258,0.48865566948467215,0.5222435006047643,0.5673428657087074,0.5219090967677869,0.49024122604433173,0.6139677323838253,0.5885435653612227,146,2015,1,28,5,28,1
2,0.43822121229580957,0.49885516819760006,0.42242394591908616,0.41168911195749897,0.5838121725484389,0.7381831248524177,0.47530563069731,0.39187521454673807,141,2015,1,29,10,16,1
2,0.5085318876065444,0.5933983218738554,0.32643425024455475,0.7436649105872472,0.48333242936814697,0.04974317791234284,0.7913837631083568,0.5603400448210241,127,2015,1,30,12,45,1
3,0.7022008840939515,0.42083391365713163,0.3226849870237099,0.5723936133810703,0.662792060165265,0.904006370929729,0.6154571086944933,0.2389333341571116,189,2015,1,31,5,46,1
3,0.46259206683207066,0.4267377524510774,0.3926385264604661,0.4181890368512672,0.3729225982801793,1.001481646976678,0.8372903805409178,0.8644245806358339,178,2015,2,1,5,52,1
3,0.6926179487520046,0.4070228232127703,0.5220575368947553,0.4438862722463459,0.29677346983953823,0.6979599135363028,0.4809749206792802,0.9248090219121776,137,2015,2,2,18,36,1
3,0.5433764213968967,0.5225854992859125,0.4905874454259955,0.4668592454493903,0.6252097704215693,0.4138573839105303,0.622410400367792,0.42232446377630894,173,2015,2,3,10,30,1
1,0.4053019866855184,0.4868251026223144,0.2294667271691511,0.47146909095873535,0.5524159927267744,0.15191512994873269,0.7744278587898306,0.22006838000873424,163,2015,2,4,19,18,1
3,0.6947072902099535,0.5151458901578125,0.33782888789319376,0.6865947927507772,0.4321960108345947,0.6608706330143247,0.13202635829465587,0.9890021440555726,156,2015,1,1,21,36,1
2,0.5088281655094059,0.5872039459708195,0.39618459275592843,0.33900659758352114,0.30214991820196313,0.4603855936339493,0.2977136921540758,0.3600991917835096,189,2015,1,2,23,24,1
2,0.48535675039109855,0.4106018364065948,0.5142265706360637,0.30492058534756594,0.4844917368003348,0.39389753638862957,0.42108161603293626,0.29815280626912855,135,2015,1,3,17,16,1
1,0.49468253906377524,0.5445705529892096,0.43075059656988346,0.6322947929629853,0.4552971712153862,0.16607692430690207,0.9333195325533508,0.07334262882558729,181,2015,1,4,16,34,1
1,0.373600814580029,0.7105533846210381,0.4316242869829578,0.39485797460197336,0.3434635627290231,0.5370484447047137,0.9594872323248411,0.009866756092616835,158,2015,1,5,13,43,1
2,0.4397953373502227,0.49770553358493,0.6956860115491272,0.5862878441598101,0.5440559787016856,0.45272836281987633,0.781848237382342,0.4658647310031593,128,2015,1,6,14,17,1
3,0.5160801492164805,0.43339447471819137,0.46365405561390716,0.5226662089634571,0.26873459449754233,0.7146937692966918,0.8737370781610047,0.7253145331093924,107,2015,1,7,0,56,1
2,0.5102426640816552,0.6907632318982746,0.4748204219315283,0.4694583429256173,0.6747646824980829,0.6698459358483897,0.9024928088383037,0.5783512362596595,115,2015,1,8,16,45,1
3,0.5027169713861054,0.6778350159037005,0.6135780153995521,0.3769923234326302,0.42798224819209224,0.9561662486089204,0.5376413482128028,0.7356275964978175,181,2015,1,9,13,4,1
1,0.5733802285560206,0.5264153464683201,0.3253290765859554,0.565335015209261,0.5901883120099797,0.11352728441726068,0.5823300103811152,0.09027892398295978,143,2015,1,10,20,42,1
1,0.46326200527597694,0.6853875313303643,0.6753305533837781,0.5947360048944765,0.38754371427387496,0.6309340205243965,0.20670238198525942,0.9440862874097425,164,2015,1,11,4,56,1
1,0.4827123377522783,0.5042600715447199,0.4377908964253239,0.6358296272320794,0.39775658164804845,0.8181390276184137,0.8522970568979513,0.6175158557661619,151,2015,1,12,6,42,1
1,0.2403784707311944,0.5127311569648981,0.3787422763959963,0.5633916480207419,0.4679819904321848,0.7210676790589292,0.22110097320175554,0.8758917603707183,184,2015,1,13,10,3,1
2,0.3967401358067888,0.6507991013230043,0.4767936834047666,0.34826363089169515,0.547252276748973,0.6660765474727937,0.33122657134396793,0.6061412091483962,122,2015,1,14,22,32,1
2,0.4741102342143775,0.45533973591966026,0.5079302494960705,0.6372726275395629,0.5228374727277261,0.42656815049423985,0.7787322830397966,0.863248015881897,127,2015,1,15,21,40,1
1,0.5188157550590525,0.39932044601479605,0.40285747078383977,0.5708087020594761,0.3803114275053019,0.3692009959550317,0.20133476445877496,0.8268589609115958,141,2015,1,16,15,7,1
1,0.6077411179483024,0.3926993410361364,0.4200172941008299,0.4689545726944168,0.6624511960876387,0.546783512449654,0.9034503725803256,0.7774509840211374,127,2015,1,17,12,40,1
2,0.5331426089133042,0.4027924870042331,0.19514295540798066,0.5140107022299772,0.7489029322729311,0.6367444160840305,0.9302669253741102,0.06410447811956704,122,2015,1,18,19,31,1
2,0.7020648496701034,0.3607144384211466,0.4394415358640743,0.26191712329354233,0.521149648674755,0.6695353841163765,0.41774257193364694,0.8772965346112526,127,2015,1,19,19,25,1
1,0.49299227832549863,0.49276519725387313,0.3118399232937251,0.569678483657852,0.6383286522696245,0.707834901798935,0.9263759807862566,0.4173326273425956,197,2015,1,20,11,38,1
1,0.6456442883923379,0.5425055953616567,0.41435852543502205,0.5134972906051889,0.43012943258265796,0.6512845756188684,0.6766965498683113,0.2296867201524645,140,2015,1,21,13,23,1
3,0.4947848123326632,0.5655118359909282,0.475907840435,0.5315164404436984,0.37886612499077743,0.900871438577211,0.7326951368398013,0.4635138223341495,190,2015,1,22,5,45,1
2,0.5649096970096054,0.6219207987027477,0.5285861597511918,0.576072858945321,0.593883527003781,0.2021720254717137,0.9559036489866838,0.18597720669298035,133,2015,1,23,10,14,1
1,0.5142751894278736,0.47525382766348284,0.446376268833541,0.5394691016194769,0.5745425853495806,0.6307393373978778,0.9210104990617826,0.15761019053569414,133,2015,1,24,22,46,1
1,0.6076595976125191,0.4846878892229644,0.5409676230327516,0.36094787950624996,0.33006610469811604,0.698561191747715,0.6368137640586573,0.7440332298160621,173,2015,1,25,15,7,1
1,0.5849499056950089,0.3983782730163349,0.6365245786710917,0.3195827661902214,0.5744168763345721,0.9356826603446484,0.9229941976571103,0.8936989259085459,152,2015,1,26,3,19,1
2,0.7325396923991692,0.623377277599808,0.33049373402901033,0.6295008411131189,0.4852288005719399,0.9000882134484874,0.8181374238177384,0.9547415658524308,127,2015,1,27,14,39,1
2,0.6808177487537175,0.3696232702495912,0.29011002873547276,0.5139663454238435,0.3771318630276106,0.9596654143479393,0.2662344094820398,0.696734008747067,190,2015,1,28,9,53,1
1,0.5007371295498865,0.39639940373603166,0.5700944534944608,0.5062344281221273,0.34226839950002663,0.8205754636962014,0.07581656631937828,0.42624937987061795,192,2015,1,29,0,5,1
3,0.4596563435926757,0.49291734554882105,0.5290599006522333,0.47819888318735304,0.6290421947464306,0.5572020418063757,0.8729497452036155,0.08704163669521836,149,2015,1,30,1,17,1
2,0.48868031890045516,0.6020472581033084,0.35285542751411386,0.27585028328678257,0.3246365246688603,0.9111975783375243,0.9278304405058964,0.49533802245928743,105,2015,1,31,0,51,1
3,0.4377601946157804,0.8318875004120075,0.448612897086122,0.6053311531425277,0.5712797249877796,0.898284429308337,0.48375326528418944,0.261090901442039,182,2015,2,1,5,50,1
2,0.6589651948750633,0.5281285026528559,0.48290258802929714,0.528464932020477,0.5589475794182328,0.3889515454739054,0.6372181321316619,0.6200610600619189,147,2015,2,2,10,38,1
3,0.7703419872308861,0.629289729831832,0.4800585513980246,0.31019416507451486,0.5226541281994189,0.8812664238358434,0.11456872403261203,0.24446536542291492,106,2015,2,3,6,39,1
1,0.6698133109157179,0.5288000930027598,0.5304668808355968,0.7053235937398705,0.5250652568139837,0.6737020883598781,0.7635212089067562,0.6868913737251754,162,2015,2,4,3,24,1
3,0.4320656800405318,0.40954266487909463,0.5836916838511783,0.3897559305134174,0.6635076559633204,0.48608585523575976,0.27877545512675717,0.06432998557926922,152,2015,1,1,7,4,1
3,0.42873965243079015,0.7773094548773177,0.3938294980911823,0.555081889117344,0.29696054055671883,0.4210117637773561,0.8294453553124161,0.23298347529835695,117,2015,1,2,6,53,1
2,0.487494180155109,0.6319137046288842,0.5186206846793086,0.3587631639128912,0.7212269989148716,0.9019249462254515,0.809409518045297,0.22268507808243526,185,2015,1,3,13,25,1
3,0.7276888492813711,0.4747140660431124,0.33366426439837715,0.5689057613744714,0.5163537008024248,0.3904511204262482,0.8268700901357631,0.3466581204327803,175,2015,1,4,5,52,1
3,0.4588701397503826,0.5208298855505422,0.36335600052652955,0.6506135217933579,0.3131306265693321,0.2681947810376647,0.36785664935754747,0.2723434191406876,162,2015,1,5,22,54,1
2,0.5033028395865079,0.7770566128475289,0.4068956958017732,0.6145200194683061,0.49133693996611766,0.7411111246388165,0.5030900380599772,0.9815781115761235,105,2015,1,6,17,19,1
3,0.6037864452505771,0.49090713578027867,0.5470482346147265,0.4465524027658125,0.5690189330025108,0.2006869967614956,0.8575516123194311,0.6368536716446038,101,2015,1,7,2,54,1
2,0.42099366216612033,0.42322781119212016,0.5590783251496534,0.28896005678636705,0.31840148526289214,0.2954208851092832,0.2584412513181352,0.5688920689370827,155,2015,1,8,17,55,1
2,0.30565081981823405,0.5111440495970114,0.4399509202104733,0.5828032182109841,0.6000008326504452,0.8867077325163726,0.9436459207282879,0.9678394816128152,181,2015,1,9,2,14,1
2,0.46950836084839664,0.6270977248908378,0.4603245794649935,0.47460454513536715,0.3356554076212762,0.6593928175183676,0.9248748205734416,0.0741993637794004,199,2015,1,10,3,20,1
1,0.6014128138323978,0.6542232382029642,0.4356300674271837,0.3931891753076332,0.5615205265005321,0.8314594571298203,0.9088152787496131,0.6993553120908328,173,2015,1,11,6,11,1
1,0.5168810044630631,0.5754408186178042,0.49339558446629544,0.6276712781907898,0.5462007900098266,0.6931957532902854,0.7627126853314661,0.45680508227808403,158,2015,1,12,11,40,1
2,0.4539154261907066,0.37512749145518876,0.5873414042550015,0.5463563418749292,0.5323989810161124,0.7431659287119547,0.5542189453330062,0.6327708875242416,172,2015,1,13,21,44,1
2,0.5048064836737337,0.5010919836729432,0.4745272382077925,0.3727706732643131,0.4857889433104272,0.7014825056588897,0.407691357534795,0.569612966757473,158,2015,1,14,2,34,1
2,0.49011052963126195,0.7523289503385326,0.5381835150852676,0.5283676805419856,0.4338943054318246,0.6091688767042699,0.23913082864654756,0.09240165326584543,144,2015,1,15,2,50,1
3,0.48131088982895964,0.4567629630524358,0.3524850192965416,0.4341745804837242,0.2641707776534843,0.667193262213021,0.6403961718112663,0.22467847906666433,174,2015,1,16,14,6,1
1,0.4417352078134015,0.5165408001887386,0.5804331035211078,0.5551171875052927,0.3457430525203351,0.754257210868478,0.5853292854444515,0.2271345544483182,141,2015,1,17,9,6,1
1,0.5728706611015999,0.3869748737784149,0.26736178481204975,0.6267887163452553,0.532198295233971,0.94981923735232,0.8929692864790932,0.6660169345112503,112,2015,1,18,10,5,1
2,0.5116373940522618,0.5306739459867418,0.3885573916681243,0.5135621482367477,0.7211896159538485,0.6472051069794302,0.8127209266338764,0.9818335236581306,175,2015,1,19,1,46,1
1,0.5861585959318263,0.3939066900940623,0.38060106119520315,0.5179786984113853,0.4849600809785484,0.3243353611892086,0.9413963931398457,0.6937835966725909,198,2015,1,20,14,48,1
3,0.42406427359913246,0.5231851583905833,0.6563088247726419,0.5878705412866456,0.39517401644412953,0.03871121331879651,0.29358899057214743,0.40909548393853684,112,2015,1,21,18,15,1
2,0.3323491248934796,0.47659805032892666,0.4376645409753622,0.5643075792803232,0.581205359066857,0.940257629611292,0.7327267370100286,1.0162919669075685,130,2015,1,22,6,20,1
1,0.8290764354325673,0.40886887036591324,0.4942158325494354,0.44543543754672965,0.4785709208988167,0.5898407720437091,0.22357841356691838,0.7672425705557949,119,2015,1,23,3,6,1
3,0.6760538249352036,0.7186602185072131,0.47835957634142556,0.6616881314098784,0.26440632133233366,0.7413474417789774,0.5133474225149404,0.4441496846013253,153,2015,1,24,17,24,1
2,0.6582462220713804,0.5339914879879099,0.5168250245526493,0.5162746433845036,0.4016480112038007,0.16192784033720553,0.4726182798259628,0.0821043251347785,171,2015,1,25,10,20,1
1,0.46847687739694377,0.5405822410337071,0.6440617039816932,0.74518331259699,0.5143513879044255,0.925616958579534,0.33739152183091525,0.9597292137409561,157,2015,1,26,3,7,1
2,0.5093437286322892,0.5488308575312765,0.4490548111131496,0.5157811735192875,0.6282237448956217,0.18141636753505908,0.9246364624316776,0.9620996389391158,134,2015,1,27,8,34,1
3,0.573319818362644,0.410699160158579,0.3414922603264494,0.47090096618443333,0.364749989881635,0.7954491911941944,0.8031377343839543,0.9011927410932312,198,2015,1,28,14,4,1
2,0.4700265182597663,0.419974252949315,0.46960454800139595,0.5065907793382527,0.41943730364725124,0.3555169672883946,0.8499470038970396,0.6549270868277798,199,2015,1,29,22,52,1
3,0.7289354528509479,0.6811747972422811,0.4110567498168378,0.32628918976879623,0.3595021455927914,0.7514071469646768,0.5806399122916519,0.37981962320993595,167,2015,1,30,15,14,1
2,0.4548919628019088,0.422326328228324,0.3484870197097627,0.4462402118872197,0.5917849399098151,0.4041410930607706,0.7336421740521589,0.794176251034879,142,2015,1,31,1,59,1
3,0.5666392599929836,0.4260908494523876,0.3655382235065366,0.5622687271985909,0.48349332514355536,0.3221681347954498,0.48948250883614186,0.4822272871985255,129,2015,2,1,4,10,1
3,0.5203212442558862,0.734023548461904,0.5294278421557437,0.41354381926861555,0.6349769802814859,0.7111161168846232,0.695223423679595,0.19263816236726855,124,2015,2,2,21,27,1
2,0.5479652256304786,0.5271704715981431,0.49018815993889925,0.6917502120575383,0.48481850606479276,0.6234001624813783,0.08796022634649558,0.9096961568068683,140,2015,2,3,23,11,1
2,0.547811865387645,0.5172413104378984,0.5106881818915113,0.6004183705130726,0.43368482649208484,0.047671464399489216,0.9061561116905135,0.8920046363721492,165,2015,2,4,9,8,1
3,0.5034598221043743,0.5276013562267646,0.28367783713605554,0.6122977739150889,0.5108059083881346,0.6597429192602791,0.3499738448597111,0.1977536927309636,101,2015,1,1,6,16,1
1,0.5409481729209136,0.5048299473248183,0.4436095562020588,0.48421560237575045,0.516302941426662,0.806960850143253,0.6482659518889612,0.894385667159783,165,2015,1,2,4,25,1
2,0.556082612687709,0.5010751511935552,0.5301956194188918,0.29321432782843765,0.5517245936120755,0.7648807077863646,0.892941305413188,0.9097542790240329,121,2015,1,3,23,0,1
2,0.5239248364722695,0.4141451723769212,0.48923814206970556,0.37185036113620973,0.4191461227067756,0.556521434777223,0.8406782143467031,0.537701752484747,129,2015,1,4,0,43,1
1,0.4871101933688056,0.5173388848006509,0.6333730319573077,0.40280062014037554,0.6780043068531293,0.2144128736768211,0.26583425518017695,0.9324608978164708,119,2015,1,5,20,25,1
3,0.4184395213066353,0.726458056702802,0.5398939560525822,0.6057939026005027,0.6498119919032196,0.4075640619550816,0.890134678456467,0.08465502418378507,193,2015,1,6,8,56,1
1,0.626368895458806,0.46419851834424547,0.6764317133459608,0.6034871256797844,0.4413685140199841,0.2604208556929245,0.11817547227489966,0.31170050743891786,112,2015,1,7,13,24,1
1,0.3867457044561933,0.6494075293056659,0.30950110989100366,0.5073600783745423,0.5625293645590783,0.7618027899062783,0.18971452937157762,0.20496414795852147,187,2015,1,8,2,58,1
3,0.6099949004601856,0.43958514385876235,0.3175340133025085,0.5392543624858597,0.5933411020913171,0.0790255764256027,0.7187405485689974,0.04462993630313372,101,2015,1,9,11,1,1
3,0.4414615620067985,0.7172240289235732,0.3331258277169456,0.5052574295243724,0.6026148840522128,0.9229145329368207,0.9432315311583883,0.932215952264092,135,2015,1,10,10,40,1
2,0.5266291763709489,0.3977073870812191,0.5031785876145379,0.4696423210970194,0.4265952385353765,0.8273256809375091,0.22111920709535482,0.9638130650921715,137,2015,1,11,13,52,1
1,0.6951819891730382,0.5316000798737199,0.4167137008069726,0.5346669543818396,0.6072910757773088,0.5708502814240937,0.7839828535779028,0.22788255959252068,119,2015,1,12,13,41,1
1,0.40155584617358653,0.4901943841005776,0.5440408668452105,0.5793474160640377,0.621182917117513,0.671319418013852,0.16855768275981803,0.6625725790030303,101,2015,1,13,16,31,1
2,0.5594001464492285,0.783751725364304,0.43979274507588556,0.3973553466636306,0.6580437387505059,0.4683698825601379,0.40420143917811946,0.5833462031411738,159,2015,1,14,22,9,1
2,0.5239292547800535,0.618014221161694,0.30601926881318203,0.32161396066932413,0.38393074435132035,0.610082334879561,0.08622087796739097,0.8984618649943705,106,2015,1,15,10,38,1
3,0.500994569697782,0.6493677132105553,0.3861948901235873,0.5559250949028776,0.4798504950985198,0.6476149250204467,0.9443732485784546,0.26187272581045484,197,2015,1,16,20,58,1
2,0.7107897451548173,0.5358344515930764,0.19208069795956573,0.5225042695282289,0.5702653894538151,0.12720956336467715,0.19552706501215317,0.44796583513074834,185,2015,1,17,8,6,1
3,0.4573363082307747,0.6278648530923053,0.39520675795985094,0.5652867545194762,0.4025384272537759,0.07614975768105348,0.6516576054512608,1.0098086738983998,193,2015,1,18,8,8,1
2,0.6493744605747304,0.7366165763032764,0.5631220751390406,0.31659706845813884,0.43113809720909874,0.4498631311683545,0.9117554712912299,0.746623316099511,111,2015,1,19,5,20,1
3,0.6705573538897591,0.3865054499672059,0.5441644530867649,0.4783455664353075,0.38965782975821905,0.6542736029529237,0.3532700035386682,0.9322218483237306,122,2015,1,20,8,37,1
2,0.5446679255907093,0.41207703679318725,0.3512790611035473,0.5390269721445861,0.29168775097189753,0.9022118043377512,0.42977894152044316,0.6545303138841565,178,2015,1,21,5,35,1
2,0.5318915586159269,0.4084162136190964,0.5237160526964896,0.6231074208154624,0.48116040472779453,0.42282199771650397,0.936581446150593,0.24746138137526985,153,2015,1,22,16,59,1
2,0.5099130391441362,0.4495633358010874,0.5352458342048045,0.5848731551960841,0.6570413729558713,0.4976321168878415,0.8415168728299989,1.0007939889289574,194,2015,1,23,5,29,1
3,0.37313710797787086,0.7555497330990872,0.5355250280633039,0.5825514760742003,0.4450559874153639,0.7076313424525322,0.17205747317000197,0.9488725022884827,156,2015,1,24,4,47,1
3,0.49595353556171545,0.7553648944849948,0.34062044658064194,0.2505493750906826,0.4990389408161123,0.7823094740724037,0.7277812593533777,0.05703466026649706,190,2015,1,25,19,47,1
3,0.44341587281226164,0.7227906136373992,0.5247131605942184,0.5448126748061878,0.2989019988702463,0.43831527461823855,0.7849066361175672,0.8065947274825045,170,2015,1,26,7,49,1
2,0.7672956989816678,0.5731847931219256,0.3288472229618759,0.6079258063635102,0.6396618313669654,0.3133254541804436,0.6126953658454798,0.5680620689171337,130,2015,1,27,19,57,1
1,0.5410169013816128,0.5201967908456389,0.5777373547681399,0.27157954602713325,0.5421177025393644,0.11626414937010254,0.3497170953135025,0.7243699190155752,153,2015,1,28,17,34,1
2,0.511040741667336,0.4511579664930769,0.4071680261148928,0.49494283218656393,0.5468239571837235,0.3668055062199945,0.9437868650455475,0.688857122837274,199,2015,1,29,5,12,1
3,0.4690301614548428,0.31093389898272017,0.4959549397177084,0.4467395854498777,0.35286803106468345,0.786891639222363,0.074968968708222,0.49526342484131125,146,2015,1,30,20,10,1
2,0.4044707245177076,0.5416850109667055,0.5585626307341088,0.4595800588543606,0.27429498246076167,0.9478240677017657,0.827672092907555,0.38380722388442834,114,2015,1,31,19,40,1
2,0.7136294264024772,0.5470879285030145,0.4883603701423781,0.812292619623954,0.6625961810568703,0.7213121560495698,0.9436289797768923,0.5709349174170802,115,2015,2,1,14,38,1
2,0.6779243119226274,0.40876120879865974,0.5372009983114088,0.46155170750081304,0.5430736243682206,0.18874418122243225,0.23225565660902886,0.729053685849747,157,2015,2,2,6,21,1
2,0.45804705343864416,0.5379451088645961,0.5052393313027033,0.30078812962176416,0.4048175651715667,0.08708522983838735,0.4462220456635183,0.11697040370014006,120,2015,2,3,14,30,1
3,0.6150659342420066,0.7029701621669944,0.3425817237100386,0.5778130992907811,0.45837767775349664,0.7689517445251247,0.7587425996650288,0.34520664483953356,123,2015,2,4,15,51,1
2,0.5664153920216982,0.5563592431817185,0.5535777265095468,0.5333126171213682,0.6932572767249312,0.42471526436765283,0.9887968516486271,0.8886127414411151,154,2015,1,1,10,10,1
2,0.48490827851214824,0.6887026269360597,0.2422753135846213,0.6912385051087861,0.5746584117521752,0.05893338046000279,0.7911815628128811,1.002124102605452,115,2015,1,2,10,8,1
2,0.5242607949347636,0.5885599774587085,0.5578943309518832,0.35735028115881434,0.438190867430256,0.9319968088609357,0.8188067942071703,0.9892455219758515,124,2015,1,3,2,19,1
2,0.687618609633516,0.44011769583237764,0.5342167310288904,0.5686287053996164,0.44166707511779274,0.6501770976896619,0.26136733946711893,0.9385556386282531,128,2015,1,4,3,48,1
1,0.447264424425948,0.37171201538769294,0.682737964455897,0.3673085942683095,0.5185912491015389,0.9413798322638902,0.6380921105199991,0.3534709425215376,192,2015,1,5,12,57,1
3,0.566498093325959,0.7869075309041466,0.5470602910088301,0.49595800230828857,0.5621836245633849,0.6827496467486531,0.5036699415585033,0.21833759598170577,106,2015,1,6,7,37,1
2,0.516620413709759,0.522212109450422,0.4569978591081662,0.6509468570328781,0.5826912466223881,0.505008038606002,0.5663214005619728,0.7440355028175124,110,2015,1,7,8,16,1
2,0.48854817357646896,0.45455515571906735,0.6172007423999498,0.44130300216077983,0.4727098703648405,0.04646831333394846,0.6375708364299737,0.14692312510694888,152,2015,1,8,12,5,1
2,0.4636980850489786,0.4870950827112548,0.25890574535603317,0.7053593875287141,0.5800686383442244,0.41115113423876737,0.3758549879147335,1.0186019639099522,149,2015,1,9,2,11,1
1,0.48982216707211623,0.4729215220158161,0.5116001650084226,0.5947236048731646,0.4789957411250811,0.9713077190266897,0.7442471609118101,0.8579891509289985,198,2015,1,10,11,19,1
3,0.5177482698137574,0.4869239823368521,0.5255551863751846,0.5923482448613129,0.3715407159023439,0.30620745142163697,0.4795927999723364,0.09686342196390335,104,2015,1,11,21,2,1
3,0.4597600225880119,0.44377540663927695,0.4019374468463686,0.5342363200573708,0.45260293328602524,0.5110237795618775,0.7576856376808432,0.8160439243751332,179,2015,1,12,17,38,1
2,0.5994778955077642,0.6048192732348164,0.5869939888316227,0.3371187281688218,0.5106622443977722,0.05885039130094977,0.9461684015562385,0.23553353514402214,117,2015,1,13,5,22,1
2,0.4511630780663509,0.4649482239022313,0.44109826765020965,0.384791750658938,0.6804258349953778,0.6463462493981814,0.8723892884495237,0.13839767497430416,104,2015,1,14,20,26,1
2,0.5871715144586579,0.6466038551167999,0.34043164442276913,0.4273498842588592,0.6228313610634113,0.5655160014002855,0.9683185828689538,0.8697623935087441,104,2015,1,15,20,27,1
3,0.4289353188783298,0.6777124743504158,0.563407616907412,0.5460101954770445,0.5555564836019076,0.587035938110393,0.47413133428037874,0.7865950428773327,139,2015,1,16,6,7,1
3,0.6410458456611903,0.4498655277432173,0.4006022360547033,0.44046687135935175,0.25724956896135565,0.6042207861984499,0.3351833171732377,0.62326631709343,153,2015,1,17,5,34,1
2,0.3704500554636221,0.6555229350919047,0.4222417704317355,0.4013156822857583,0.36780912023884205,0.046960782554913094,0.6632746604715178,0.8649798099030108,120,2015,1,18,13,24,1
2,0.6135505568895868,0.4732669875104682,0.5494205805887441,0.42365135028403167,0.4323847753394791,0.4189679932930172,0.5827214919314745,0.18296997102541218,105,2015,1,19,23,1,1
2,0.6678084430373364,0.397625075760937,0.44378346113170614,0.39024083683809474,0.41126661661228137,0.7081386108607848,0.5521052752363348,0.9870609512998534,182,2015,1,20,8,6,1
2,0.557389858741142,0.39273809274204285,0.4019896908767831,0.5220803245502279,0.5015652917601217,0.6806312443951075,0.8462948285899143,0.9847756739679601,188,2015,1,21,14,21,1
1,0.4827653502810544,0.49802117115364447,0.4325928821042294,0.6794938239005227,0.6685863136923991,0.23869755586193753,0.5830829643160682,0.633620766770429,140,2015,1,22,15,17,1
1,0.4350149294685376,0.5195993551086237,0.45452946423340923,0.3959621845930983,0.6225111822804471,0.4847296771768827,0.2926660264270772,0.6328164235702775,128,2015,1,23,23,19,1
3,0.8348521967837963,0.6824525778612985,0.5301298925489091,0.3970114265579412,0.4199396872956202,0.6886075885994678,0.8424956166717377,0.19476936064346817,137,2015,1,24,6,13,1
2,0.5949209162849459,0.4561037692066909,0.36992340647914007,0.6534017407186633,0.721835760771988,0.10999931795523127,0.6535883876568529,0.0871214278022222,166,2015,1,25,12,52,1
1,0.5021059335354593,0.7088123823636183,0.6785049491719923,0.427533955887606,0.6846579272610539,0.9443301678100317,0.5117342576347126,0.22710690452646143,165,2015,1,26,12,54,1
1,0.2691419349003764,0.6871977475084399,0.6580595803621928,0.43657114896160554,0.35236713478257226,0.16759837408104533,0.8404875845192163,0.29481570886718345,118,2015,1,27,21,41,1
2,0.47141931366535117,0.45934814986485584,0.40871607756299516,0.47293233316972744,0.5256597269619518,0.21504238029886902,0.6647060936620439,0.7741791540301024,114,2015,1,28,7,23,1
1,0.8007213141805058,0.3905767378768251,0.4262599307904086,0.6015912776344479,0.5270056801278276,0.6204395768581893,0.23805171083593735,0.9047456251936692,142,2015,1,29,23,59,1
2,0.4256132963361905,0.37165463363766615,0.5124832107144922,0.4093856634333677,0.591615989993015,0.6841830552920972,0.05265574258968042,0.4583554395136033,114,2015,1,30,12,31,1
2,0.375625793885901,0.7930413186399297,0.5155626291500203,0.5511095931314677,0.4969308206165161,0.67562270489302,0.8212975737688586,0.60810981455633,129,2015,1,31,18,40,1
1,0.6178610294622915,0.5004735457092987,0.6187695982711117,0.5683263034419506,0.5208703270748074,0.9203076295037489,0.05422062189065818,0.23023978597707184,103,2015,2,1,14,18,1
3,0.483777702566128,0.38954203820839595,0.19657851592336273,0.6296359313729868,0.4834755079843836,0.4642242518312,0.5622331803959199,0.8369184717572943,160,2015,2,2,20,5,1
